workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class
2,ليس,rotten,chair,0.53,furniture,8,age
2,ليس,plastic,chair,0.68,furniture,9,material
2,,short,couch,0.69,furniture,10,size
2,ليست,good,carrot,0.6,food,11,quality
2,ليس,wooden,desk,0.67,furniture,12,material
2,,bad,desk,0.77,furniture,13,quality
2,,hard,desk,0.62,furniture,14,texture
2,,soft,couch,0.39,furniture,15,texture
2,,new,banana,0.27,food,16,age
2,,green,chair,0.35,furniture,17,color
2,,red,banana,0.58,food,18,color
2,,metal,carrot,0.7,food,19,material
2,ليست,huge,couch,0.35,furniture,20,size
2,ليست,yellow,banana,0.59,food,21,color
2,,small,carrot,0.29,food,22,size
2,ليس,smooth,chair,0.25,furniture,23,texture
2,ليست,long,tomato,0.33,food,24,size
2,,old,desk,0.26,furniture,25,age
2,,fresh,couch,0.45,furniture,26,age
2,ليست,blue,carrot,0.61,food,27,color
3,ليست,blue,apple,0.77,food,3,color
3,ليس,metal,cheese,0.99,food,4,material
3,ليست,new,fan,0.02,furniture,5,age
3,ليست,wooden,apple,0.97,food,6,material
3,,good,desk,0.06,furniture,7,quality
3,,smooth,TV,0.96,furniture,8,texture
3,ليست,square,carrot,0.96,food,9,shape
3,ليست,plastic,couch,0.94,furniture,10,material
3,ليست,rotten,couch,0.98,furniture,11,age
3,ليست,big,banana,0.91,food,12,size
3,ليست,old,banana,0.99,food,13,age
3,ليست,short,tomato,0.98,food,14,size
3,,green,desk,0.06,furniture,15,color
3,,purple,apple,0.94,food,16,color
3,ليست,yellow,couch,0.06,furniture,17,color
3,ليست,soft,fan,0.98,furniture,18,texture
3,,hard,apple,0.06,food,19,texture
3,,small,desk,0.08,furniture,20,size
3,ليست,long,banana,0.94,food,21,size
3,ليست,huge,couch,0.96,furniture,22,size
3,,round,tomato,0.93,food,23,shape
3,,brown,carrot,0.96,food,24,color
3,,red,TV,0.04,furniture,25,color
3,ليس,fresh,cheese,0.96,food,26,age
3,ليست,bad,couch,0.95,furniture,27,quality
4,,metal,TV,0,furniture,3,material
4,ليست,square,banana,0.99,food,4,shape
4,,soft,TV,0.98,furniture,5,texture
4,,yellow,apple,0.01,food,6,color
4,ليس,bad,TV,0,furniture,7,quality
4,ليس,rotten,chair,0,furniture,8,age
4,,red,cheese,0.97,food,9,color
4,,new,apple,0,food,10,age
4,ليس,good,cheese,0,food,11,quality
4,ليس,smooth,chair,0,furniture,12,texture
4,,big,tomato,0,food,13,size
4,ليس,fresh,TV,1,furniture,14,age
4,ليست,old,fan,0,furniture,15,age
4,ليس,green,chair,0,furniture,16,color
4,ليست,huge,tomato,0,food,17,size
4,ليس,long,TV,0,furniture,18,size
4,,brown,chair,0,furniture,19,color
4,ليست,blue,apple,1,food,20,color
4,,wooden,TV,0,furniture,21,material
4,,short,couch,0,furniture,22,size
4,,round,fan,0,furniture,23,shape
4,,plastic,TV,0,furniture,24,material
4,,small,TV,0,furniture,25,size
4,ليست,hard,apple,1,food,26,texture
4,,purple,desk,1,furniture,27,color
5,,red,chair,0.94,furniture,3,color
5,ليس,hard,TV,0.97,furniture,4,texture
5,,plastic,desk,0.01,furniture,5,material
5,,fresh,apple,0.98,food,6,age
5,,bad,carrot,0.95,food,7,quality
5,,square,chair,0.02,furniture,8,shape
5,ليست,short,couch,1,furniture,9,size
5,ليس,round,desk,0.95,furniture,10,shape
5,ليس,wooden,desk,0.96,furniture,11,material
5,,purple,fan,0.98,furniture,12,color
5,ليست,soft,banana,0.99,food,13,texture
5,,good,couch,1,furniture,14,quality
5,,old,banana,0.03,food,15,age
5,ليس,green,chair,0.95,furniture,16,color
5,ليست,long,fan,0.97,furniture,17,size
5,,rotten,apple,0.96,food,18,age
5,ليست,smooth,apple,0.98,food,19,texture
5,ليست,huge,apple,0.98,food,20,size
5,ليست,small,tomato,0.93,food,21,size
5,,big,tomato,0.94,food,22,size
5,ليست,brown,apple,0.99,food,23,color
5,ليست,yellow,apple,0.7,food,24,color
5,ليست,new,banana,1,food,25,age
5,ليس,metal,chair,0.99,furniture,26,material
5,,blue,banana,1,food,27,color
