workerid,firstutterance,predicate,noun,response,nounclass,slide_number,class,test1,dialect,test3,lived,language,enjoyment,gender,age,describe,comments,years,proficiency,otherDialect,asses,test2,education,dominantLanguage,homeLanguage,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,,soft,TV,0.27,furniture,13,texture,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,ليست,long,couch,0.15,furniture,14,size,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,ليس,plastic,cheese,0.98,food,15,material,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,ليست,short,fan,0.09,furniture,16,size,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,ليس,purple,cheese,0.96,food,17,color,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,ليست,wooden,banana,0.84,food,18,material,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,,brown,chair,0.87,furniture,19,color,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,ليست,fresh,fan,0.25,furniture,20,age,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,,new,fan,0.34,furniture,21,age,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,ليست,big,apple,0.1,food,22,size,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,,small,banana,0.13,food,23,size,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,,yellow,desk,0.91,furniture,24,color,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,,old,chair,0.17,furniture,25,age,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,ليست,good,banana,0.13,food,26,quality,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
0,,green,couch,0.88,furniture,27,color,correct,egyptian,correct,both,العربيه,2,Male,34,arabic-arabic,,5+,superior,,Yes,correct,3,arabic,arabic,Windows,768,1366,Chrome,3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3FJMTJX97OKWRZTTAWFV40863PH6A9,حوارات عربية ,الإجابة عن أسئلة حول عبارات وصفية.,عربية لغة علم جامعة arabic تجربة,$0.50,Mon Mar 11 15:26:26 PDT 2019,9,8,0,1,Assignable,NotReviewed,1 cond,1800,60000,Wed Apr 10 15:26:26 PDT 2019,https://requester.mturk.com/mturk/manageHIT?HITId=3XH7ZM9YX2PRI88QGMZCYLVSAQ09RO,3E337GFOLA4O541ZSNT7618TPJBNGV,0,Approved,Wed Mar 13 03:48:21 PDT 2019,Tue Mar 12 11:00:48 PDT 2019,Tue Mar 12 11:08:21 PDT 2019,Wed Mar 13 03:48:34 PDT 2019,,,,,[],7.446916666666667
